targets,outputs
-3.134376,-0.97239137
3.1343756,0.45900488
3.3447366,2.3689132
-3.397327,-2.3885062
-3.134376,-1.1180923
-3.134376,-2.2645242
3.1970615,-1.4717748
-3.8493752,-1.2124867
-4.5005,-2.1917527
3.1343756,0.75540257
3.3464694,2.7151089
-3.397327,0.44986343
3.1343756,0.513175
3.1343756,1.7938509
3.2395563,2.102542
-3.3447368,0.6874218
3.5463018,2.5266504
3.1343756,0.34105158
-3.134376,-2.292519
3.1343756,2.302813
-3.134376,-1.8423429
3.1343756,1.9359684
3.1343756,-1.7601211
-3.397327,-2.7603297
-3.134376,3.2447362
3.1343756,1.7448387
3.1343756,2.1875992
3.1343756,1.7629261
3.4318361,2.3790412
3.1343756,0.6416254
-3.7128682,-2.5666013
-3.134376,-0.41012383
3.678731,-1.8727999
-2.9750519,-1.9018707
-3.3464694,-0.058550835
-3.134376,-1.9153445
3.1343756,1.7691088
-4.5005,-2.333529
3.1343756,0.65150976
3.3973274,-1.2225261
-4.0211434,-0.7608123
-3.11334,-0.8707609
-3.7128682,-1.8106525
3.678731,2.055632
-3.2395563,-2.587363
-3.134376,-0.24839306
-3.134376,2.5069866
3.1343756,1.9576039
-3.134376,-2.5577736
-3.0817857,-2.6929507
-3.134376,-1.5833282
3.5025072,2.8091197
-3.438045,-2.0257123
3.4380455,1.0803671
3.8493757,2.4239178
3.1343756,0.5924282
-3.134376,-2.7951128
3.1343756,-1.1684899
-2.6610641,-0.91636753
3.1343756,1.3392477
-3.134376,-2.383117
-3.134376,-1.7253218
-3.134376,-1.4519372
-3.4034338,-0.6903899
-4.5005,0.24050426
-3.5463018,-2.2249813
3.1343756,2.2360535
-3.134376,-2.2932022
3.1343756,2.3661098
-3.134376,-2.344614
-3.438045,-2.3463337
-3.134376,1.3023019
3.1343756,1.3809772
-3.134376,-1.2928355
-3.134376,-2.0608618
-3.5025074,-2.3465922
3.1343756,1.577301
-4.5005,-2.0269184
3.1343756,1.9740539
-3.134376,-2.1917527
4.4551935,1.9947643
2.9781265,2.2334929
3.1343756,1.9519534
3.1869664,-2.8793354
-3.1970615,0.9269686
3.3973274,2.5313735
-3.134376,-2.3465922
3.3464694,2.3034725
3.3973274,-0.34818602
-3.134376,-1.8769972
3.1343756,1.5854788
-3.134376,-1.6883771
-3.134376,-2.6654735
-3.134376,-1.0264153
3.3973274,0.61577654
-3.5106008,-1.6060724
3.1343756,0.8532448
-3.4868002,-0.29054928
-3.397327,-1.8041701
3.1343756,-0.14605808
3.1343756,-0.027422905
-4.5005,-2.0727613
-3.134376,-1.7718725
3.0258207,-2.8173633
3.2279692,0.21342182
-3.6787307,-2.1826355
-4.0485916,-1.7531228
3.1343756,0.7424402
3.2671027,2.2646203
3.1343756,1.6065512
3.1343756,1.8634806
4.5004997,-1.2124867
3.5463018,1.4531813
-3.134376,-1.2928355
4.0485916,1.9843922
3.1343756,1.9576039
-3.11334,-2.3549175
4.424988,1.1759834
4.0485916,1.8389549
-3.438045,-2.0812778
-3.134376,-1.8046825
-4.0211434,-0.7608123
3.1343756,-0.16162682
3.3973274,2.115911
-4.5005,-0.37302542
-3.134376,-1.3483298
4.5004997,-2.6035275
3.1343756,1.6015849
3.1343756,1.6303148
3.1343756,2.6294026
3.7128677,1.9239497
-3.134376,-2.1210806
4.4551935,1.9658346
-3.134376,-2.5031586
-3.134376,-1.1831143
3.2671027,2.1161804
-3.134376,0.19088173
3.3464694,0.2101717
3.2671027,2.5223064
-3.8493752,-2.2067857
-4.5005,-0.45577478
-3.134376,-2.017491
-3.134376,-2.292715
3.1343756,1.9794636
-2.9339461,1.1775317
-3.134376,0.9100113
3.7248068,-0.9961648
-3.134376,0.75540257
-3.134376,-0.77215767
3.1343756,1.9143634
-3.2921467,-2.7198482
-3.134376,-2.0079865
3.212286,2.722515
3.1343756,0.27438307
-3.134376,0.44074392
3.1343756,2.0016708
-3.134376,-1.6063085
-3.134376,-0.9691353
3.1343756,-0.4975171
3.2921467,-1.5891225
3.2395563,2.138742
-3.134376,-1.915323
3.1970615,-1.4717748
-3.134376,-2.3791764
-3.1970615,-2.308488
-3.3464694,-1.9982195
-3.134376,-1.8372207
-3.134376,-2.2131212
-3.134376,0.36659813
-3.134376,1.1632795
3.1343756,-0.07179737
-3.724807,-0.29667282
3.1343756,1.6438766
3.1343756,2.2762551
-3.134376,1.8386998
-3.134376,1.7677193
3.1343756,0.5953274
4.5004997,-2.0727613
3.1343756,1.8211145
4.4551935,2.3282905
-3.134376,-1.0676587
3.1343756,1.6313376
3.1970615,1.8808765
3.4380455,1.4220695
