targets,outputs
-2.720953,0.64177847
-2.6752994,-1.5349612
-3.134376,0.17175436
-3.134376,-2.0263743
-2.8180833,0.23000383
2.7666063,2.2962627
4.0431356,-1.1208811
-3.134376,-2.4395888
-3.438045,-2.0632608
-3.0817857,-1.6356025
-3.134376,-1.2275681
-3.134376,-1.2356968
-2.7026916,1.644795
3.1343756,2.295353
3.1343756,1.2883158
-3.397327,-1.0520229
-3.134376,-2.287743
-3.134376,-0.9264462
-3.7847886,-0.5626695
2.720953,2.409627
3.1343756,1.2100444
2.5383387,1.4424443
2.6117954,2.1888037
2.8542805,1.9575305
3.1343756,0.4063964
-3.134376,-2.4232297
3.1343756,1.1972356
-2.720953,-2.4643269
-2.720953,-2.6320484
3.6111012,1.1329513
2.7516246,0.36219883
-3.134376,-1.7990537
2.7666063,2.349471
2.8542805,2.3733678
2.720953,2.2774315
2.720953,1.8441944
-2.492685,-1.4213622
-2.720953,-2.2110507
-2.720953,-1.8990245
2.720953,2.434514
2.6639175,2.4342594
-3.134376,-2.2282166
-3.134376,-0.02299881
3.0817857,2.7676291
-4.5005,-1.2569256
3.9873486,0.13462114
-3.134376,-1.5771706
-2.720953,0.7902832
3.4380455,1.7381282
-2.720953,-2.1010957
-3.3803596,0.53782463
2.9339461,0.28742552
4.4551935,0.81056786
-2.9035673,-0.8319521
-3.134376,0.69425535
3.1343756,0.6623764
-3.134376,0.41444874
-2.720953,-0.090950966
3.1343756,2.1853566
-3.134376,0.0043411255
-3.0657253,-1.2432854
-3.3447368,0.007660389
3.1869664,-1.8538623
-3.134376,-2.2394197
-4.5005,-1.0888176
-2.9339461,-2.8097353
2.720953,1.5907302
3.1343756,-1.8563032
2.8180833,2.5749712
-3.0258207,-2.412752
-3.134376,0.036456108
3.1869664,0.9809475
3.1343756,0.56925344
2.310071,2.02841
3.0258207,0.91832304
-3.134376,-0.14106846
-2.720953,-2.0550811
-3.3358328,-0.6268649
3.3973274,1.2753744
3.1343756,-1.8563032
3.1343756,2.539197
-3.134376,0.22346878
-2.8122602,-2.0746715
2.720953,0.706645
3.1343756,2.040885
-3.0817857,-1.3250594
-3.134376,-2.155709
-2.720953,-2.1246908
-3.134376,-1.1256883
-3.438045,-2.496677
3.607688,3.1567068
-3.3447368,-1.1764503
-3.134376,-2.410502
-2.720953,-1.5420518
-3.134376,-1.3804874
2.6752992,0.64111567
2.720953,1.5753293
-3.134376,1.841682
2.9035673,1.2024331
2.720953,2.3282638
-2.720953,-1.845501
-3.4057565,2.5991435
2.6752992,1.9765363
-2.8927944,-0.10003281
-2.6372964,-2.3881776
-3.134376,-2.0263743
3.678731,1.4517002
2.5383387,2.3652234
-3.134376,-1.4467931
3.1343756,2.4342256
-3.134376,-1.8760004
2.8122602,2.6026564
3.0817857,2.3922844
4.5004997,0.6518984
3.863902,-2.2642272
3.1343756,1.6760559
-3.8493752,-1.9157517
3.1343756,2.465064
-3.134376,-0.79986525
3.1343756,0.9309101
-3.134376,-1.9652748
-3.134376,-1.8797302
-3.1895144,0.7271304
-2.720953,-1.8049524
3.1869664,0.8198476
-3.134376,-1.5747223
3.1343756,1.7011461
-3.397327,-2.385028
3.1869664,0.8198476
3.3803596,1.5602942
-2.9339461,-2.4426112
3.1343756,1.92379
3.1343756,0.14592457
-2.720953,0.117033005
-2.783939,-1.9151075
3.2796645,-0.5522711
3.1343756,1.889288
-3.134376,1.915051
3.0817857,2.1985607
-2.7026916,-1.1127975
-2.6935608,-0.72187567
3.1970615,0.30917883
-2.720953,0.06214714
-3.134376,-2.1393316
-3.134376,-2.157638
2.7516246,0.05027914
-3.134376,0.64177847
-2.85428,-2.4651318
-3.134376,-1.3804874
-2.720953,-2.1493485
-3.8493752,-1.4221921
-2.720953,-2.1919973
-2.6752994,-0.55070424
-3.438045,-2.371637
-3.134376,-2.5798395
3.0258207,1.8981323
-3.1869662,-0.60548997
-3.134376,-0.31453514
2.6610641,1.580349
-2.720953,-1.3669448
3.510601,0.023747921
-2.720953,-1.5894938
3.1343756,0.664248
-3.397327,-1.5652239
-3.1970615,-0.65042925
2.720953,-2.1451488
3.1028218,-0.58004045
3.1343756,-0.41557884
-2.720953,-2.5467753
2.720953,1.42449
-2.720953,-2.3702672
3.1343756,-0.5246959
3.1343756,2.1853566
2.720953,1.4746695
-3.3127801,-0.55889773
-2.720953,-2.1883013
-4.4249883,-1.6639919
3.1343756,1.7746344
-4.5005,-0.94987273
3.2395563,2.238504
4.0897636,2.5631862
-4.0897636,-1.689244
3.1869664,1.2349524
-4.5005,-0.20959282
-3.1970615,-1.3188095
-3.0817857,-0.7759197
3.2671027,2.0876641
4.5004997,0.3271575
-3.134376,1.1351666
-4.5005,0.5860877
-2.8874006,-1.7195947
-3.134376,-2.272425
-3.397327,-1.5361414
3.1869664,0.61175966
-3.7128682,-0.4140787
-3.6111012,-2.1009052
2.6465993,2.2504306
-2.720953,1.3903899
-3.134376,-1.1256883
2.720953,1.3116217
2.924015,2.6143713
3.1343756,0.8324361
3.1343756,1.5405779
3.2921467,1.6300154
3.1343756,1.9849977
-3.134376,-2.7192743
3.678731,0.13462114
3.0258207,2.5749712
-3.134376,-0.33510303
-4.2956243,-0.8776729
2.720953,1.520997
-3.134376,-0.6825223
3.3973274,0.4287343
3.1343756,1.5154076
3.1343756,2.255784
3.1343756,1.4951963
3.1343756,2.3665485
-4.4249883,0.4738469
-3.134376,-1.6279764
-3.397327,-2.1482763
4.5004997,0.98998165
-3.2231421,-0.69027185
-3.134376,-2.0264325
3.1343756,1.4806705
3.1343756,0.97244453
4.5004997,0.3997736
3.1343756,2.4478736
-2.720953,-2.1741812
2.783939,0.98967123
3.1343756,2.6284032
3.1970615,1.4517002
2.5679736,2.6510649
2.691763,2.3419218
3.1343756,2.4404116
3.1869664,2.6314387
-3.438045,-2.2982192
-3.4868002,-0.17191744
2.720953,-2.4316363
4.5004997,1.1211329
3.678731,-0.28835678
-4.5005,-1.7907534
-2.6752994,-0.7759197
-3.134376,-2.2520301
-2.720953,-1.2670815
3.1343756,2.043541
3.1343756,0.6097145
-2.783939,-2.6621566
4.5004997,3.1612258
3.1343756,-0.60433006
-3.134376,-1.8118334
-3.397327,-2.1162639
-3.3447368,-1.1764503
-3.134376,-0.8381586
2.720953,-0.2702589
-2.720953,-2.456983
3.5463018,-1.8493037
-3.5463018,-0.72692204
-3.134376,-0.60929227
-2.720953,0.98466253
-3.134376,-2.2464557
3.1343756,-1.7457585
-3.134376,0.72564363
2.8542805,2.3733678
-2.720953,-1.5894938
-3.1970615,-1.2392342
2.766245,2.13
3.1343756,1.2888851
2.8542805,0.86845636
-2.720953,-2.1178544
3.1343756,2.2283125
-3.134376,-2.2147527
-2.720953,-1.554492
3.1343756,-1.0170331
-3.3447368,-1.1764503
-3.7128682,-0.83727574
-3.134376,-1.2858329
-2.85428,-2.1832066
2.783939,1.1348867
-3.134376,0.56579924
3.1343756,0.7051439
-3.134376,-0.904809
-4.0211434,1.6698432
3.2671027,-0.57841253
-2.8442574,-0.8272414
3.1343756,-1.5981369
-3.1970615,1.8480444
-2.720953,-1.448719
4.4551935,1.6194353
2.9492207,2.5360136
-3.134376,1.4464355
3.0817857,0.8778887
-3.134376,-1.594202
3.678731,0.24357939
3.1869664,2.2123942
-2.6752994,-1.7329044
3.1343756,-0.042384148
-2.3926852,-2.4232297
-3.134376,-0.30018997
-2.6752994,0.12031841
-2.8579137,-2.5634694
-3.134376,-2.5976849
3.1970615,1.9575305
2.9492207,2.52415
-3.134376,0.37650633
-3.0258207,-2.5215755
-2.720953,-1.5029507
2.9492207,1.8830771
-3.6787307,-0.88840723
-3.134376,-0.59377456
3.1343756,1.9725308
2.720953,-2.2005932
-3.134376,-0.9613595
-3.2395563,1.8914752
-3.267103,-0.65042925
4.0485916,0.9999566
2.720953,2.5099826
-3.134376,-1.452981
-3.134376,-0.19908571
-2.5930464,0.7081332
-4.0211434,-0.5626695
-3.134376,-0.21792603
-3.438045,-2.371637
2.8122602,2.2678041
3.2279692,-0.5522711
3.1343756,2.0990248
3.1343756,2.4302158
-3.134376,-0.31341362
-3.134376,-0.5002208
-2.720953,-2.1748965
2.720953,2.9213142
-3.134376,-2.6320484
3.1343756,1.2439251
-2.720953,-2.5249565
3.1343756,0.76987934
2.9781265,0.86274433
3.1343756,2.0728097
2.720953,-0.5829525
-3.0817857,-0.44777298
-2.720953,-1.0383899
-3.134376,-0.39462948
-3.397327,2.2603478
3.4380455,2.0408173
-2.720953,-2.615776
-2.720953,-1.7150168
-3.134376,-0.65042925
-2.85428,-2.4651318
3.1970615,0.601316
3.1343756,-2.0639591
3.1343756,-0.1367011
-2.720953,-0.31348753
-2.720953,-1.4732435
3.1343756,2.1382818
4.4551935,-0.90324736
-2.720953,-1.8083405
-3.0817857,-1.9854836
-3.7128682,-2.6044312
-3.134376,-2.2774181
-3.134376,-2.388839
2.9781265,2.5797272
-2.720953,1.8907218
-3.134376,-2.0408444
3.1343756,2.2321687
-2.720953,-2.4643269
3.1343756,0.39378405
-3.134376,-1.5253632
-2.720953,-0.49095535
-2.720953,0.08647442
2.6192212,2.8788161
3.1343756,0.9633913
-3.397327,-2.0882988
-3.134376,-2.5520163
-3.3803596,-1.9182687
2.720953,2.213698
2.720953,2.5339117
-3.4652715,-1.0275612
-3.267103,-0.65042925
3.1343756,2.0528011
2.720953,1.6218147
-2.720953,-2.2251225
3.1343756,0.3927107
2.5383387,2.3784704
-3.1869662,-1.1764503
-3.134376,-2.0332859
-3.134376,-0.41947985
2.720953,1.7049255
-2.720953,1.2675619
-2.720953,-0.47770214
2.8927941,0.68874073
-3.79566,0.7271304
3.1343756,2.8513699
-3.8639019,0.7271304
2.720953,2.7364616
3.1343756,2.3141336
3.1869664,1.4315643
2.8927941,1.9707785
-3.6787307,-1.661283
-3.8995275,1.1782503
-2.9781263,-1.734379
2.9339461,2.0610518
-2.720953,-2.0322707
-3.397327,-1.0520229
3.1343756,0.058694363
-3.134376,-2.1474228
2.6372967,-2.5177734
-3.2395563,1.0400019
2.9339461,1.7547498
2.720953,1.005857
-3.2395563,-2.0741763
2.720953,3.0883865
-3.7128682,-2.5052404
3.3973274,2.2242064
-3.134376,-0.8813
-2.7372284,-2.282056
3.1343756,0.04992628
-3.438045,-2.0955057
3.1343756,2.3747873
-3.134376,-2.1661584
-3.7128682,-2.5628338
2.5383387,2.2288308
-3.134376,-2.101729
3.3973274,2.2978697
4.0485916,0.29675436
2.720953,-2.12716
-2.720953,-2.4291396
-2.720953,-1.097517
-3.134376,1.58388
2.720953,2.434514
3.1343756,2.3721104
-3.134376,-1.6642983
3.1343756,2.3138332
2.8927941,2.7021027
-4.0897636,-1.5825796
4.5004997,0.90731335
-3.134376,-2.2794015
-2.8874006,-0.9539833
-2.720953,-0.7662513
-3.134376,-0.64769125
-3.397327,-1.5521111
-3.134376,-0.89561915
2.924015,2.2288308
-2.6752994,-1.8868439
-2.720953,-2.3347435
2.720953,0.6106968
-3.134376,-2.115632
-2.8180833,-1.6009681
4.470295,2.007022
-2.7026916,0.79546213
-3.134376,-2.5976849
3.8493757,0.030731201
-3.397327,-1.5570786
3.1869664,0.60307074
-3.134376,-2.4076555
-3.134376,-2.2997236
3.2921467,-1.7668667
3.3973274,1.5281048
-2.9492207,-2.112113
3.3973274,0.6224508
3.1343756,0.85413504
2.720953,2.2878823
3.3973274,2.6755333
-3.267103,-1.6464248
3.2921467,1.6309791
2.9492207,2.41927
-3.134376,-2.0530872
-3.397327,-2.1554618
3.678731,0.030731201
-2.720953,-2.1087897
3.1343756,2.0339966
3.1343756,0.66209364
-2.8874006,-0.9539833
3.1343756,1.6642108
-2.9035673,-2.520886
3.1343756,0.50860214
2.720953,0.39282513
-2.720953,-0.64731693
-2.924015,-2.0215771
-2.720953,-1.5738151
-3.134376,-2.4706216
-2.783939,-2.7817135
-2.720953,-1.8563418
2.6639175,0.5362687
2.720953,-1.1256883
-2.1274567,-2.07115
2.9492207,0.78053904
-3.134376,-1.5025902
-2.720953,-2.2794974
3.1343756,0.29778814
-2.6372964,-2.1843863
-2.6117957,-2.1617274
2.6752992,2.6759124
-3.397327,-2.2464557
-2.720953,-1.6436706
2.8714247,3.0345373
-2.720953,-1.8410769
4.0897636,1.2867289
2.720953,1.0546179
-3.397327,-0.8835428
2.720953,2.0048685
-2.720953,-2.1843863
-3.267103,-0.61276245
2.720953,2.2254066
-3.79566,-1.5437186
3.1343756,2.141469
-3.134376,-2.2299032
4.0897636,1.0569105
-2.1274567,-1.9824667
3.1343756,2.081472
3.1343756,0.26032925
-3.134376,-1.6578867
-3.8493752,-0.11339998
2.720953,1.516079
3.0817857,2.4224615
2.720953,1.4207191
-3.8106232,-0.9846926
-3.724807,-1.0798669
-3.134376,-1.3781714
-3.438045,-2.1508546
3.1343756,1.0817566
3.1343756,2.3337374
2.720953,2.2288308
3.1343756,-1.7907534
2.5930467,1.7093105
-4.4249883,1.9325962
-3.134376,-1.7323852
-3.134376,-0.9897244
-2.720953,-2.2487528
-2.720953,-0.3967371
-3.987349,-0.966414
2.9035673,-0.7772193
4.295624,-2.0980265
3.077641,1.9232755
2.720953,2.2878823
2.720953,1.3111405
2.720953,1.94379
3.0258207,0.84359646
-3.134376,-1.5894938
-3.134376,0.021625519
-3.134376,-0.9613595
-2.720953,-2.1246908
2.7666063,2.5689955
3.1343756,-2.2549658
-2.85428,-2.7787652
-4.4249883,1.4452891
-3.134376,-1.3804874
2.9035673,2.253869
3.1343756,0.4280033
2.6752992,0.8990588
-2.720953,-1.8182502
-3.0258207,-1.068886
-3.134376,-2.4625392
3.1343756,-0.14138031
-2.8927944,-2.534962
3.1343756,2.1782928
-3.134376,-1.6922903
2.4926853,1.6787658
-2.720953,-0.79046845
3.3447366,2.349722
-3.134376,-1.7907534
-2.720953,-0.3244362
2.8122602,1.3797011
3.1343756,0.52823114
3.0861812,-0.42079782
-3.6787307,-1.1282289
-3.134376,-1.8428347
-2.6117957,-2.381334
3.2231426,2.687745
3.1343756,2.44072
-3.134376,-1.7938795
-2.720953,-1.8990245
-3.2231421,-2.6999578
3.3127804,1.096138
-2.720953,-2.2646925
-2.783939,-1.2303839
-3.0817857,-1.3250594
3.1343756,0.3927107
-3.397327,-1.738174
2.6639175,2.5749712
-2.720953,-2.4994385
3.1343756,-0.20401955
2.720953,2.1571689
-2.9781263,-1.6009681
2.720953,1.6024365
2.9492207,2.4211054
-2.492685,0.9507313
-3.397327,-2.2464557
-3.134376,1.055058
2.720953,0.21126795
3.1869664,0.98668194
3.1869664,1.7412548
2.830906,2.5400915
3.1343756,-0.9878473
2.9339461,1.9334345
-3.134376,0.30553246
3.1343756,-0.86507297
-2.8442574,-0.37158108
-2.720953,-2.4558072
3.3447366,1.4338832
-2.720953,-2.4428551
-2.9492207,-2.112113
2.783939,0.9614563
-2.720953,-2.6261353
-3.397327,0.11947489
-2.720953,-2.2495003
-2.720953,-2.6077867
-3.134376,-1.2925549
2.720953,1.0740552
-2.720953,-1.1871183
-3.134376,-2.221767
2.8180833,2.2379785
-2.6372964,-2.1970649
3.1970615,-1.6915503
-2.720953,0.09869957
-3.8493752,-1.3810952
2.720953,0.8600793
2.720953,3.0883865
-4.5005,-0.3543644
3.1343756,-0.53363776
3.3464694,0.66442823
3.0405278,-1.5711651
3.0405278,-0.5561502
2.5383387,1.0627756
-2.720953,-2.1767058
-3.397327,1.464304
-2.6752994,-0.6912267
3.1343756,-0.27768755
-2.720953,-2.4181793
3.1343756,2.7861657
3.2395563,1.7824273
-3.3447368,-1.1004786
3.5463018,1.5873184
3.1343756,2.1382818
2.720953,0.21126795
-3.134376,-2.5018249
3.1343756,3.1061716
-2.720953,-2.4881256
2.720953,2.3622031
-3.134376,-1.5747223
3.1343756,2.321303
3.1343756,0.7023592
-3.397327,-1.7129693
-3.134376,0.56438303
3.1343756,1.4043694
3.1343756,0.21126795
-2.720953,-2.379757
3.1343756,1.4120317
3.4318361,2.672214
3.1343756,0.20983887
-3.7128682,-2.9847612
-2.9492207,-2.615776
-3.134376,1.4464355
3.678731,0.88183117
-2.9035673,2.4962916
-2.720953,-0.9250934
-2.9750519,-0.14201403
-2.720953,-2.2210107
2.8122602,1.5016232
-3.3464694,1.14855
-3.134376,-1.2991295
3.1343756,1.194715
-4.5005,-1.6558251
3.1343756,1.5568953
3.3973274,1.5281048
-4.0211434,-0.5626695
-2.720953,-1.7437062
-3.11334,-0.8621602
-2.720953,-1.5738151
-2.7054565,1.5211315
-3.7128682,-0.8835428
3.678731,-1.0027454
-3.2395563,-2.5413065
-3.134376,0.9739928
2.720953,2.7861657
3.2231426,2.687745
-3.134376,2.3334227
3.1343756,2.3665485
-3.134376,-2.171414
-3.0817857,-1.7329044
-3.134376,-2.2783267
-2.720953,-1.7840977
3.5025072,0.08265114
-2.720953,-1.7983294
-3.438045,-1.641118
3.4380455,0.15737152
3.8493757,1.153873
-2.720953,0.386662
3.1343756,1.2181983
-3.134376,-2.6868396
2.720953,2.5871806
3.1343756,-0.047797203
-2.720953,-2.287743
-2.6610641,1.7787762
-2.8180833,-2.1843863
2.720953,-1.8456585
2.720953,-0.51529646
-2.6752994,-1.8175087
3.1343756,0.97244453
-3.134376,1.0135355
-3.134376,-0.5509069
-3.134376,0.76744366
-3.4034338,-1.2098527
-4.5005,-1.0376828
-3.5463018,-1.8656974
2.4013782,2.2363071
3.1343756,1.3107429
-3.134376,-1.7507744
2.720953,-0.14067364
3.1343756,1.4604449
-3.134376,-0.8323114
-3.438045,-1.7054396
-3.134376,-2.3284404
3.1343756,2.0829582
-3.134376,0.64177847
-3.134376,-0.9007132
-3.5025074,-2.0263743
-2.720953,-2.070859
3.1343756,0.55347395
2.720953,1.8783569
-4.5005,-1.5097554
3.1343756,2.778449
-2.720953,-2.865417
-3.134376,-0.3543644
4.4551935,0.9990258
-2.720953,-2.3182003
2.720953,1.2290516
2.9781265,2.0467176
2.8542805,0.9272299
3.1343756,-0.862416
2.8122602,2.1002455
3.1869664,0.35284472
-3.1970615,-0.14864159
3.3973274,2.233315
-3.134376,-2.0263743
2.8927941,0.80394983
3.3464694,1.4562454
3.3973274,1.0484166
2.720953,1.8794441
-3.134376,-2.0052812
3.1343756,0.92055035
-2.720953,-1.4430666
-3.134376,-0.10003281
-3.134376,-2.2464557
-3.134376,2.06395
3.3973274,1.3467994
-3.5106008,-1.3215888
3.1343756,-1.3692055
-3.4868002,1.282218
-3.397327,-2.3796778
-2.720953,-1.2331433
2.8579135,-2.4576106
2.6752992,1.005857
3.1343756,1.0361843
-2.720953,-1.6634743
3.1343756,-0.47253275
-4.5005,-2.031416
-3.134376,-1.4745235
3.0258207,0.8283167
3.2279692,-0.6268649
-3.6787307,-2.0632608
-4.0485916,-0.9846926
2.720953,1.1331196
3.1343756,0.5504446
3.2671027,2.534278
2.720953,1.9258614
3.1343756,1.9573169
2.7026916,2.3308058
-2.720953,0.117033005
-2.720953,-2.4046705
-2.6372964,-2.166777
-2.720953,-1.2040827
3.1343756,1.463985
4.5004997,-1.3810952
3.5463018,-0.11507845
-3.134376,0.64177847
4.0485916,0.037749767
2.720953,-2.3256876
3.1343756,2.3665485
-3.11334,-2.0143707
4.424988,0.15243244
4.0485916,-0.063056946
-3.438045,-2.1306353
-3.134376,-2.1213622
-4.0211434,-0.5626695
3.1343756,0.35706902
-2.6117957,-0.39169025
3.3973274,2.9990587
-2.720953,-2.3254268
2.720953,2.0754108
2.6117954,1.064692
-4.5005,-0.30109596
-3.134376,-1.6088963
2.720953,1.0394483
4.5004997,0.89676714
3.1343756,1.045445
2.4404345,1.6438847
3.1343756,2.2463503
3.1343756,2.2974162
2.8927941,2.3524137
3.7128677,2.9115543
2.8180833,2.0836678
-3.134376,-2.5976849
4.4551935,-0.103134155
-3.134376,-2.376617
-3.134376,-0.9040971
3.2671027,-0.13861752
-3.134376,-0.66246104
3.3464694,-0.23644543
-2.8122602,-2.6294415
3.2671027,2.3311572
-3.8493752,-2.1797352
2.720953,2.5188904
-4.5005,-0.70859337
-2.8180833,-0.8526747
-3.134376,-0.4926901
2.720953,2.0737648
-3.134376,-1.8135843
3.1343756,0.8856945
-2.9339461,0.88138866
-3.134376,1.3531208
3.7248068,-2.468066
-3.134376,-0.53363776
-3.134376,0.3993287
-2.720953,-2.273196
-2.720953,-1.3742404
3.1343756,2.4098425
-3.2921467,-2.5632188
-3.134376,-2.151917
3.212286,1.5602942
3.1343756,2.3876286
-3.0405278,0.084839344
2.9035673,2.9925694
-3.134376,1.7434826
2.9492207,1.9710836
3.1343756,1.1330781
-3.134376,-1.8977139
-3.134376,-1.8924792
3.1343756,1.3935823
-2.720953,-1.6552002
3.2921467,-2.4334748
-2.720953,-2.414671
3.2395563,0.60885715
-3.134376,-1.5738151
3.1970615,-1.6915503
-3.134376,0.32780123
2.720953,2.5261927
-3.1970615,-2.0674446
-3.3464694,-2.44514
-3.134376,-0.40626717
-3.134376,-1.8449328
-3.134376,0.18848324
-2.720953,-2.2629578
-3.134376,0.30931187
3.1343756,0.64992285
2.8927941,2.1595078
-3.724807,-1.2754328
3.1343756,1.255269
3.1343756,2.282988
-3.134376,1.7508707
-3.134376,0.25953484
2.9492207,0.745656
2.6639175,2.2940574
3.1343756,-1.015538
4.5004997,-2.031416
3.1343756,0.7410121
4.4551935,-0.7043669
-3.134376,-1.4703419
3.1343756,1.8981094
3.1970615,1.9335423
3.4380455,0.09837389
2.783939,0.9614563
2.5679736,2.895547
